equipes,no_cidade,lat,long
"10","Braga","-27.6191925075347","-53.7443293820752"
"8","Brochier","-29.5555279555572","-51.5889159716534"
"11","Butiá","-30.1161440126472","-51.9614829532158"
"43","Caçapava do Sul","-30.5147432340801","-53.4875689200414"
"26","Cacequi","-29.8802876604795","-54.8277276903362"
"76","Cachoeira do Sul","-30.0458199797274","-52.893412558482"
"40","Cachoeirinha","-29.9506294443447","-51.0936769542628"
"6","Cacique Doble","-27.7682324660163","-51.6641134498382"
"13","Caibaté","-28.2910748191667","-54.6378867042087"
"6","Caiçara","-27.2809406646269","-53.431895485104"
"0","Camaquã","-30.8507043892558","-51.8146009062211"
"6","Camargo","-28.589237531547","-52.2037989732514"
"15","Cambará do Sul","-29.0481752734455","-50.1437653842536"
"8","Campestre da Serra","-28.7965122468981","-51.0956640048373"
"10","Campina das Missões","-27.9916900284002","-54.8453289508288"
"8","Campinas do Sul","-27.7116014161014","-52.6331044777763"
"66","Campo Bom","-29.6756850971228","-51.0588699242785"
"12","Campo Novo","-27.6744926102172","-53.8028138686737"
"9","Campos Borges","-28.8921317673265","-52.998914733228"
"29","Candelária","-29.6712854159647","-52.7896684388192"
"17","Cândido Godói","-27.951318068101","-54.7528340428941"
"19","Candiota","-31.5610097235535","-53.6778046425127"
"30","Canela","-29.357971850415","-50.8148673493636"
"33","Canguçu","-31.3938595243163","-52.6762858320723"
"255","Canoas","-29.9186967064906","-51.1810297806876"
"4","Canudos do Vale","-29.3235252962995","-52.2323826172485"
"4","Capão Bonito do Sul","-28.1259752949247","-51.3951584627035"
"27","Capão da Canoa","-29.7614666401197","-50.0200224442732"
"8","Capão do Cipó","-28.9316275195542","-54.5546989999907"
"0","Capão do Leão","-31.7668386566486","-52.4870075720627"
"8","Capivari do Sul","-30.1496596629381","-50.5088079340934"
"5","Capela de Santana","-29.7019448519831","-51.3217693454114"
"7","Capitão","-29.2694996085818","-51.9859688456389"
"33","Carazinho","-28.2865105908949","-52.7918973881038"
"14","Caraá","-29.7786374562404","-50.4357564295696"
"11","Carlos Barbosa","-29.2982968058739","-51.5038176299836"
"0","Carlos Gomes","-27.7148920750863","-51.9175762298652"
"21","Casca","-28.5598740168421","-51.9832326574163"
"2","Caseiros","-28.2735654702811","-51.6926828223303"
"25","Catuípe","-28.2542344724616","-54.0123868476744"
"177","Caxias do Sul","-29.1668990110621","-51.178860205883"
"5","Centenário","-27.7628471303938","-52.0020538458457"
"8","Cerrito","-31.852639126784","-52.8148023322809"
"11","Cerro Branco","-29.6562871949216","-52.9419778017439"
"7","Cerro Grande","-27.6079801347368","-53.1659130764763"
"13","Cerro Grande do Sul","-30.6020289289505","-51.7531032652187"
"29","Cerro Largo","-28.1478408769518","-54.7399972398551"
"22","Chapada","-28.0584504612393","-53.0672769044206"
"49","Charqueadas","-29.9568003630445","-51.6250060521846"
"6","Charrua","-27.9528311010695","-52.0294119535135"
"10","Chiapetta","-27.9173647540077","-53.9457497023822"
"0","Chuí","-33.6875668687296","-53.4626751416843"
"0","Chuvisca","-30.7574267111909","-51.9785422226284"
"20","Cidreira","-30.1811699861621","-50.2090923338719"
"13","Ciríaco","-28.3443025435146","-51.8830312919558"
"6","Colinas","-29.3925368716088","-51.8685755464998"
"10","Colorado","-28.5229477598943","-52.9931763194633"
"13","Condor","-28.2052957752937","-53.4889433308529"
"17","Constantina","-27.730411086445","-52.9877388321137"
"4","Coqueiro Baixo","-29.1792568012569","-52.0946025596403"
"6","Coqueiros do Sul","-28.1174283206279","-52.7788008455504"
"6","Coronel Barros","-28.3845408586762","-54.0736624302888"
"15","Coronel Bicaco","-27.7178730196391","-53.7091281065014"
"0","Coronel Pilar","-29.2727100754174","-51.6849345965552"
"10","Cotiporã","-28.9985764275981","-51.6964336774025"
"7","Coxilha","-28.1213417107791","-52.3002778295103"
"35","Crissiumal","-27.4980122693927","-54.1000349061653"
"13","Cristal","-30.999345191822","-52.0494104017763"
"7","Cristal do Sul","-27.4536295671694","-53.2491844952574"
"100","Cruz Alta","-28.6424466084891","-53.6052407621196"
"6","Cruzaltense","-27.6648881085742","-52.648142988227"
"15","Cruzeiro do Sul","-29.5082909687012","-51.9915758851734"
"9","David Canabarro","-28.3846115340599","-51.852249056523"
"8","Derrubadas","-27.2653909362973","-53.8651194603325"
"7","Dezesseis de Novembro","-28.2268764434985","-55.0482085020398"
"8","Dilermando de Aguiar","-29.7019639097539","-54.2135603845021"
"19","Dois Irmãos","-29.5841587789047","-51.0876193130209"
"6","Dois Irmãos das Missões","-27.6575367314489","-53.5308646235229"
"7","Dois Lajeados","-28.9752053862425","-51.8351029868648"
"25","Dom Feliciano","-30.708598426315","-52.103933579678"
"7","Dom Pedro de Alcântara","-29.3701870791044","-49.8495499617296"
"26","Dom Pedrito","-30.9812670567511","-54.6741301838236"
"8","Dona Francisca","-29.6248524913472","-53.362333180785"
"14","Doutor Maurício Cardoso","-27.5092126137125","-54.3582679905268"
"5","Doutor Ricardo","-29.0990310609602","-51.9849043921162"
"8","Eldorado do Sul","-29.9992925945868","-51.310418926013"
"37","Encantado","-29.2399172072227","-51.8730231343648"
"50","Encruzilhada do Sul","-30.5436573247691","-52.5220453898558"
"3","Engenho Velho","-27.7085865196651","-52.9119205030241"
"23","Entre-Ijuís","-28.3627942778995","-54.2714318511947"
"8","Entre Rios do Sul","-27.5288579316363","-52.7350679521256"
"5","Erebango","-27.8491959408602","-52.2997114029771"
"92","Erechim","-27.633405810801","-52.2758768978871"
"7","Ernestina","-28.4971546905367","-52.5721762088587"
"18","Herval","-32.0267435511585","-53.3943378608911"
"13","Erval Grande","-27.3933366745075","-52.5701120523532"
"20","Erval Seco","-27.5494171265094","-53.5095730836612"
"6","Esmeralda","-28.0572763479841","-51.1887936624614"
"6","Esperança do Sul","-27.3599436088412","-53.9927678151194"
"19","Espumoso","-28.7314451425442","-52.8419269709439"
"11","Estação","-27.9090063415287","-52.2704857966567"
"38","Estância Velha","-29.6501479676013","-51.1742939249861"
"0","Esteio","-29.852186295458","-51.143837339432"
"15","Estrela","-29.5034718768222","-51.9702602941754"
"4","Estrela Velha","-29.1796613617013","-53.1602937786865"
"8","Eugênio de Castro","-28.5250597626106","-54.1481126184862"
"6","Fagundes Varela","-28.8821343126181","-51.691448747733"
"31","Farroupilha","-29.223679186835","-51.3483495737698"
"15","Faxinal do Soturno","-29.5743295397706","-53.4390648197058"
"6","Faxinalzinho","-27.4254155069082","-52.6705912421647"
"10","Fazenda Vilanova","-29.5885745296735","-51.8211830446407"
"27","Feliz","-29.453970926152","-51.3101021353557"
"18","Flores da Cunha","-29.0311421436903","-51.1822205769358"
"5","Floriano Peixoto","-27.8625092778995","-52.0856070999391"
"26","Fontoura Xavier","-28.9821677891753","-52.3449531837753"
"0","Formigueiro","-29.9976338154204","-53.5002944149445"
"0","Forquetinha","-29.3806337847286","-52.0969170585272"
"10","Fortaleza dos Valos","-28.7878829709941","-53.2355232639118"
"38","Frederico Westphalen","-27.358882412381","-53.4007767388514"
"8","Garibaldi","-29.2545491128244","-51.5295484587997"
"4","Garruchos","-28.1894767900687","-55.6340719501044"
"0","Gaurama","-27.5838577562615","-52.1001384605265"
"8","General Câmara","-29.902983741364","-51.7634306851003"
"4","Gentil","-28.4338484670157","-52.0345235699367"
"28","Getúlio Vargas","-27.8759119305256","-52.249574123331"
"35","Giruá","-28.0297443728968","-54.3508400776839"
"0","Glorinha","-29.8771339612803","-50.7862074318938"
"2","Gramado","-29.3797375183577","-50.8719457002814"
"6","Gramado dos Loureiros","-27.444385021407","-52.9182179830321"
"9","Gramado Xavier","-29.2699362175355","-52.5778377569665"
"151","Gravataí","-29.9455189133363","-50.9907929747741"
"4","Guabiju","-28.5406715310391","-51.6910473580747"
"13","Guaíba","-30.1086019223736","-51.3146836637247"
"44","Guaporé","-28.8491336404505","-51.8906506874927"
"20","Guarani das Missões","-28.1417792573454","-54.5605559296609"
"10","Harmonia","-29.5490490867873","-51.4140397046579"
"6","Herveiras","-29.4570438109034","-52.6501705958055"
"30","Horizontina","-27.6300969136806","-54.3087915108958"
"6","Hulha Negra","-31.405098248387","-53.8678247940087"
"12","Humaitá","-27.5614898161207","-53.9765055737001"
"10","Ibarama","-29.4207443610836","-53.1332000129437"
"8","Ibiaçá","-28.0488495214905","-51.8572520902201"
"16","Ibiraiaras","-28.3692267294479","-51.6353239891883"
"10","Ibirapuitã","-28.6150204151633","-52.5193855878489"
"39","Ibirubá","-28.627607782438","-53.0883540195233"
"45","Igrejinha","-29.5722204557553","-50.7987107333217"
"110","Ijuí","-28.3885365409849","-53.918066835708"
"10","Ilópolis","-28.9291527317996","-52.1221574946372"
"5","Imbé","-29.97477782067","-50.1305799407181"
"7","Imigrante","-29.3521581197828","-51.7701905100744"
"16","Independência","-27.8473315580668","-54.1881083345896"
"5","Inhacorá","-27.8804544583428","-54.012545591408"
"15","Ipê","-28.8183280318303","-51.2799101922001"
"5","Ipiranga do Sul","-27.9359842848543","-52.4250606441447"
"16","Iraí","-27.1922819750184","-53.2642960185149"
"4","Itaara","-29.6028879547438","-53.7578492490045"
"8","Itacurubi","-28.8022050330869","-55.2327232640516"
"6","Itapuca","-28.780295702981","-52.1723668452034"
"26","Itaqui","-29.1286368990609","-56.5571334970303"
"8","Itati","-29.5002484954756","-50.1017822613947"
"12","Itatiba do Sul","-27.3832919400558","-52.4524432547055"
"5","Ivorá","-29.5195344843337","-53.5808856194398"
"0","Ivoti","-29.5941565228624","-51.1595741943299"
"10","Jaboticaba","-27.631222386294","-53.2843894020471"
"6","Jacuizinho","-29.0338163561117","-53.0565506587969"
"8","Jacutinga","-27.7284936335667","-52.5431728064303"
"34","Jaguarão","-32.5635686685149","-53.3775229153129"
"15","Jaguari","-29.4973467312154","-54.6938466713292"
"11","Jaquirana","-28.8805675913493","-50.3580367222002"
"9","Jari","-29.2900810968405","-54.219935820282"
"22","Jóia","-28.645623534628","-54.115964897021"
"31","Júlio de Castilhos","-29.2264491192748","-53.683099614611"
"6","Lagoa Bonita do Sul","-29.4941314004424","-53.0169831807835"
"14","Lagoão","-29.2243164011489","-52.7750289082597"
"4","Lagoa dos Três Cantos","-28.569468132747","-52.8578352424045"
"31","Lagoa Vermelha","-28.2088702462123","-51.5272285291447"
"89","Lajeado","-29.465454402471","-51.9678277005001"
"5","Lajeado do Bugre","-27.6907694083802","-53.1813871337597"
"0","Lavras do Sul","-30.8120099930394","-53.8984766554676"
"13","Liberato Salzano","-27.5964701638556","-53.0748607372178"
"8","Lindolfo Collor","-29.6008035857932","-51.2081553215577"
"0","Linha Nova","-29.4626386025506","-51.2019020947684"
"14","Machadinho","-27.5681399699086","-51.6675073604692"
"4","Maçambará","-29.1461441991841","-56.0636134817355"
"8","Mampituba","-29.2106494197244","-49.9365135523956"
"14","Manoel Viana","-29.5805371826453","-55.491662539453"
"9","Maquiné","-29.6791370128964","-50.2033948126293"
"6","Maratá","-29.5553229675979","-51.5555668832641"
"0","Marau","-28.4484539272763","-52.1967769340001"
"12","Marcelino Ramos","-27.4613912128695","-51.9133189437274"
"0","Mariana Pimentel","-30.3536222023384","-51.5873429914433"
"6","Mariano Moro","-27.3526127883475","-52.148891817328"
"7","Marques de Souza","-29.3291373440536","-52.0978044284152"
"0","Mata","-29.5693917755535","-54.4524354819352"
"6","Mato Castelhano","-28.275761741248","-52.1972608812042"
"10","Mato Leitão","-29.5248303377977","-52.1330293263325"
"5","Mato Queimado","-28.2558159870126","-54.6168368777268"
"13","Maximiliano de Almeida","-27.6349406517609","-51.8017181970059"
"5","Minas do Leão","-30.1224395107247","-52.0512801985772"
"6","Miraguaí","-27.4960764230659","-53.6859940447681"
"4","Montauri","-28.6532071850553","-52.0761081911119"
"8","Monte Alegre dos Campos","-28.6850717757186","-50.7828337051116"
"4","Monte Belo do Sul","-29.1599412231294","-51.6315592453903"
"48","Montenegro","-29.6881186098638","-51.4612993756818"
"6","Mormaço","-28.6933512202191","-52.6928263150565"
"7","Morrinhos do Sul","-29.3629636300424","-49.932762974333"
"12","Morro Redondo","-31.5822032274461","-52.6577802013944"
"11","Morro Reuter","-29.5393416585881","-51.0800883478072"
"16","Mostardas","-31.1082251074074","-50.9191588510716"
"11","Muçum","-29.1656148145796","-51.8660555260518"
"7","Muitos Capões","-28.3189128014805","-51.1846023448957"
"5","Muliterno","-28.3302653562742","-51.7687012353332"
"21","Não-Me-Toque","-28.459906765875","-52.8192794924234"
"5","Nicolau Vergueiro","-28.5362148138664","-52.4624006731903"
"23","Nonoai","-27.3546645324846","-52.7761885672359"
"8","Nova Alvorada","-28.6765644327978","-52.1671339172913"
"8","Nova Araçá","-28.6581760370724","-51.7421646339672"
"14","Nova Bassano","-28.7234686416168","-51.7032314173958"
"6","Nova Boa Vista","-27.9879676591236","-52.9814768438008"
"6","Nova Bréscia","-29.2165114325476","-52.0179835406116"
"6","Nova Candelária","-27.612098160947","-54.1041142397608"
"12","Nova Esperança do Sul","-29.4045957086276","-54.8358729018542"
"18","Nova Hartz","-29.5857475329704","-50.9037934307384"
"0","Nova Pádua","-29.0300464452855","-51.306824642212"
"16","Nova Palma","-29.4730257379506","-53.4706351108828"
"42","Nova Petrópolis","-29.3762088694351","-51.1069539239561"
"27","Nova Prata","-28.7839447131901","-51.6089956920177"
"6","Nova Ramada","-28.0826448724051","-53.7069373378916"
"7","Nova Roma do Sul","-28.9847489120483","-51.4051574749651"
"9","Nova Santa Rita","-29.8486155356247","-51.2752106890133"
"7","Novo Cabrais","-29.7362546057332","-52.9550860641313"
"121","Novo Hamburgo","-29.6863260251772","-51.1286052776318"
"4","Novo Machado","-27.5784006505781","-54.5033844145301"
"6","Novo Tiradentes","-27.5635584344757","-53.1857025890655"
"5","Novo Xingu","-27.7481146921356","-53.0641092994744"
"9","Novo Barreiro","-27.9067884670258","-53.1134988510144"
"37","Osório","-29.8926970775173","-50.2667978126156"
"12","Paim Filho","-27.7033080739322","-51.7615966409461"
"12","Palmares do Sul","-30.2600666451319","-50.5060519722618"
"46","Palmeira das Missões","-27.9006208754318","-53.3149539105514"
"12","Palmitinho","-27.3560199139378","-53.5555460129882"
"70","Panambi","-28.2927305369249","-53.5002651674452"
"9","Pantano Grande","-30.1945515271749","-52.373900235302"
"16","Paraí","-28.5996205337325","-51.7820960450567"
"5","Paraíso do Sul","-29.7313142401478","-53.1791002389546"
"7","Pareci Novo","-29.6393892914087","-51.3988696583788"
"28","Parobé","-29.6317492776321","-50.8348659023274"
"12","Passa Sete","-29.4516655688988","-52.9639832352128"
"14","Passo do Sobrado","-29.745793549977","-52.2787581943226"
"71","Passo Fundo","-28.2617671279048","-52.4070950926171"
"0","Paulo Bento","-27.704100282708","-52.4224356311043"
"14","Paverama","-29.5548561399363","-51.7302929671504"
"0","Pedras Altas","-31.7336369394709","-53.5871703196396"
"13","Pedro Osório","-31.8638282218118","-52.8263117339326"
"10","Pejuçara","-28.4215860641583","-53.6565423317737"
"322","Pelotas","-31.7195978808291","-52.3443200629915"
"9","Picada Café","-29.4543844430519","-51.064049820262"
"6","Pinhal","-27.5116742434575","-53.2147061788915"
"6","Pinhal da Serra","-27.8766645867711","-51.170102723734"
"9","Pinhal Grande","-29.3353601289161","-53.3386383371448"
"10","Pinheirinho do Vale","-27.2097627892596","-53.6195609569296"
"19","Pinheiro Machado","-31.5805926686943","-53.3846199682773"
"3","Pinto Bandeira","-29.0969233733492","-51.4522154442958"
"7","Pirapó","-28.0453158376278","-55.2003099472118"
"16","Piratini","-31.4441124733536","-53.1047344539721"
"19","Planalto","-27.3314638754661","-53.058880813139"
"0","Poço das Antas","-29.4545464778304","-51.670890273323"
"4","Pontão","-28.0618408393643","-52.6753994466165"
"5","Ponte Preta","-27.6570399700736","-52.4902319212427"
"24","Portão","-29.6962586011396","-51.2301496442456"
"759","Porto Alegre","-30.0300367747664","-51.2286604637023"
"13","Porto Lucena","-27.8513751159726","-55.0115620452524"
"7","Porto Mauá","-27.5786353600571","-54.671951891498"
"4","Porto Vera Cruz","-27.7343739194084","-54.8990318240447"
"27","Porto Xavier","-27.9056898469343","-55.139560262016"
"5","Pouso Novo","-29.1697612523235","-52.2108697395066"
"0","Presidente Lucena","-29.5261270681801","-51.1815996950516"
"15","Progresso","-29.240308678121","-52.3017166029489"
"5","Protásio Alves","-28.7567128311852","-51.4736316972583"
"10","Putinga","-28.998755654131","-52.1599106947089"
"26","Quaraí","-30.3828679608812","-56.4536470403836"
"0","Quatro Irmãos","-27.8211966886801","-52.4427686045062"
"7","Quevedos","-29.3519213499725","-54.0712547223508"
"9","Quinze de Novembro","-28.7423613499233","-53.0967220567818"
"20","Redentora","-27.6615398826699","-53.6419336939953"
"5","Relvado","-29.1122786661256","-52.0729485542966"
"11","Restinga Seca","-29.8139485366989","-53.3705685765474"
"11","Rio dos Índios","-27.2983975952198","-52.8400578928292"
